# Liste des plantes (individus) utlisés dans les expériences
# Chaque plante est reliée à un stock, une expérience et un traitement (modalité expériementale) de cette expérience.
# Chacune de ces modalités se définit par les facteurs expérimentaux qui la compose.
# Cette table contient énormément de redondances !!! Simplifiez cela !
# La manière dont les identifiants sont construits est également lourde, voire problématique; simplifiez cela !
Plant_ID	Exp_ID	Seed_ID	Species	Cultivar	Treatment_Nr	Plant_Nr	Exp_Treatment_ID	Factor1	Level_Factor1	Unit_Factor1	Factor2	Level_Factor2	Unit_Factor2	Factor3	Level_Factor3	Unit_Factor3	Factor4	Level_Factor4	Unit_Factor4
La.1.2.1	E.La.1	E.la-000.001	Lathyris		2	1	E.La.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Ti.1.1.a	E.Ti.1	E.ti-000.001	Tirucalli		1	a	E.Ti.1.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
Ti.1.1.b	E.Ti.1	E.ti-000.001	Tirucalli		1	b	E.Ti.1.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
Ti.1.1.c	E.Ti.1	E.ti-000.001	Tirucalli		1	c	E.Ti.1.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
Ti.1.2.a	E.Ti.1	E.ti-000.001	Tirucalli		2	a	E.Ti.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Ti.1.2.b	E.Ti.1	E.ti-000.001	Tirucalli		2	b	E.Ti.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Ti.1.2.c	E.Ti.1	E.ti-000.001	Tirucalli		2	c	E.Ti.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.1.a	E.Pe.1	E.pe-000.001	Peplus		1	a	E.Pe.1.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.1.b	E.Pe.1	E.pe-000.001	Peplus		1	b	E.Pe.1.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.1.c	E.Pe.1	E.pe-000.001	Peplus		1	c	E.Pe.1.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.1.d	E.Pe.1	E.pe-000.001	Peplus		1	d	E.Pe.1.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.1.e	E.Pe.1	E.pe-000.001	Peplus		1	e	E.Pe.1.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.2.a	E.Pe.1	E.pe-000.001	Peplus		2	a	E.Pe.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.2.b	E.Pe.1	E.pe-000.001	Peplus		2	b	E.Pe.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.2.c	E.Pe.1	E.pe-000.001	Peplus		2	c	E.Pe.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.2.d	E.Pe.1	E.pe-000.001	Peplus		2	d	E.Pe.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.2.e	E.Pe.1	E.pe-000.001	Peplus		2	e	E.Pe.1.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.3.a	E.Pe.1	E.pe-000.001	Peplus		3	a	E.Pe.1.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.3.b	E.Pe.1	E.pe-000.001	Peplus		3	b	E.Pe.1.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.3.c	E.Pe.1	E.pe-000.001	Peplus		3	c	E.Pe.1.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.3.d	E.Pe.1	E.pe-000.001	Peplus		3	d	E.Pe.1.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
Pe.1.3.e	E.Pe.1	E.pe-000.001	Peplus		3	e	E.Pe.1.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
Hi.2.1.a	E.Hi.2	E.hi-000.001	Hirta		1	a	E.Hi.2.1	OsmocoteConc	1	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.1.b	E.Hi.2	E.hi-000.001	Hirta		1	b	E.Hi.2.1	OsmocoteConc	1	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.1.c	E.Hi.2	E.hi-000.001	Hirta		1	c	E.Hi.2.1	OsmocoteConc	1	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.1.d	E.Hi.2	E.hi-000.001	Hirta		1	d	E.Hi.2.1	OsmocoteConc	1	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.1.e	E.Hi.2	E.hi-000.001	Hirta		1	e	E.Hi.2.1	OsmocoteConc	1	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.2.a	E.Hi.2	E.hi-000.001	Hirta		2	a	E.Hi.2.2	OsmocoteConc	3	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.2.b	E.Hi.2	E.hi-000.001	Hirta		2	b	E.Hi.2.2	OsmocoteConc	3	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.2.c	E.Hi.2	E.hi-000.001	Hirta		2	c	E.Hi.2.2	OsmocoteConc	3	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.2.d	E.Hi.2	E.hi-000.001	Hirta		2	d	E.Hi.2.2	OsmocoteConc	3	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.2.e	E.Hi.2	E.hi-000.001	Hirta		2	e	E.Hi.2.2	OsmocoteConc	3	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.3.a	E.Hi.2	E.hi-000.001	Hirta		3	a	E.Hi.2.3	OsmocoteConc	6	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.3.b	E.Hi.2	E.hi-000.001	Hirta		3	b	E.Hi.2.3	OsmocoteConc	6	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.3.c	E.Hi.2	E.hi-000.001	Hirta		3	c	E.Hi.2.3	OsmocoteConc	6	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.3.d	E.Hi.2	E.hi-000.001	Hirta		3	d	E.Hi.2.3	OsmocoteConc	6	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.3.e	E.Hi.2	E.hi-000.001	Hirta		3	e	E.Hi.2.3	OsmocoteConc	6	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.4.a	E.Hi.2	E.hi-000.001	Hirta		4	a	E.Hi.2.4	OsmocoteConc	12	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.4.b	E.Hi.2	E.hi-000.001	Hirta		4	b	E.Hi.2.4	OsmocoteConc	12	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.4.c	E.Hi.2	E.hi-000.001	Hirta		4	c	E.Hi.2.4	OsmocoteConc	12	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.4.d	E.Hi.2	E.hi-000.001	Hirta		4	d	E.Hi.2.4	OsmocoteConc	12	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
Hi.2.4.e	E.Hi.2	E.hi-000.001	Hirta		4	e	E.Hi.2.4	OsmocoteConc	12	gr/L	Substrat	Bril+Argex (4+1)	0	0	0	0	0	0	0
He.2.1.a	E.He.2	E.he-000.001	Helioscopia		1	a	E.He.2.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
He.2.1.b	E.He.2	E.he-000.001	Helioscopia		1	b	E.He.2.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
He.2.1.c	E.He.2	E.he-000.001	Helioscopia		1	c	E.He.2.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
He.2.1.d	E.He.2	E.he-000.001	Helioscopia		1	d	E.He.2.1	OsmocoteConc	1	gr/L	0	0	0	0	0	0	0	0	0
He.2.2.a	E.He.2	E.he-000.001	Helioscopia		2	a	E.He.2.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
He.2.2.b	E.He.2	E.he-000.001	Helioscopia		2	b	E.He.2.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
He.2.2.c	E.He.2	E.he-000.001	Helioscopia		2	c	E.He.2.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
He.2.2.d	E.He.2	E.he-000.001	Helioscopia		2	d	E.He.2.2	OsmocoteConc	3	gr/L	0	0	0	0	0	0	0	0	0
He.2.3.a	E.He.2	E.he-000.001	Helioscopia		3	a	E.He.2.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
He.2.3.b	E.He.2	E.he-000.001	Helioscopia		3	b	E.He.2.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
He.2.3.c	E.He.2	E.he-000.001	Helioscopia		3	c	E.He.2.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
He.2.3.d	E.He.2	E.he-000.001	Helioscopia		3	d	E.He.2.3	OsmocoteConc	6	gr/L	0	0	0	0	0	0	0	0	0
sp.1.2.1	E.sp.1	NA	Hirta		2	1	E.sp.1.2	Espèce	Hirta	0	Solution	Hoagland1/2	0	Plants-mère	Hi.2.1.a-2.c-3.b-4.a-5.c	0	0	0	0
sp.1.6.1	E.sp.1	NA	Peplus		6	1	E.sp.1.6	Espèce	Peplus	0	Solution	Eau_de_ville	0	Plants-mère	Pe.2.1.b-2.b-2.c-3.a-3.e	0	0	0	0
sp.1.7.1	E.sp.1	NA	Peplus		7	1	E.sp.1.7	Espèce	Peplus	0	Solution	Hoagland1/2	0	Plants-mère	Pe.2.1.b-2.b-2.c-3.a-3.e	0	0	0	0
sp.1.11.1	E.sp.1	NA	Helioscopia		11	1	E.sp.1.11	Espèce	Helioscopia	0	Solution	Eau_de_ville	0	Plants-mère	He.2.1.c-2.a-2.d-3.b-3.c	0	0	0	0
sp.1.12.1	E.sp.1	NA	Helioscopia		12	1	E.sp.1.12	Espèce	Helioscopia	0	Solution	Hoagland1/2	0	Plants-mère	He.2.1.c-2.a-2.d-3.b-3.c	0	0	0	0
Cu.2.2.1	J.Cu.2	J.cur-000.001	Curcas		2	1	J.Cu.2.2	Traitement sur graines	Craquées	0	0	0	0	0	0	0	0	0	0
Pe.3.1.1	E.Pe.3	E.pep-000.001	Peplus		1	1	E.Pe.3.1	SeedSource	E.pep-000.001	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.1.2	E.Pe.3	E.pep-000.001	Peplus		1	2	E.Pe.3.1	SeedSource	E.pep-000.001	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.1.3	E.Pe.3	E.pep-000.001	Peplus		1	3	E.Pe.3.1	SeedSource	E.pep-000.001	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.1.4	E.Pe.3	E.pep-000.001	Peplus		1	4	E.Pe.3.1	SeedSource	E.pep-000.001	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.1.5	E.Pe.3	E.pep-000.001	Peplus		1	5	E.Pe.3.1	SeedSource	E.pep-000.001	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.2.1	E.Pe.3	E.pep-000.002	Peplus		2	1	E.Pe.3.2	SeedSource	E.pep-000.002	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.2.2	E.Pe.3	E.pep-000.002	Peplus		2	2	E.Pe.3.2	SeedSource	E.pep-000.002	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.2.3	E.Pe.3	E.pep-000.002	Peplus		2	3	E.Pe.3.2	SeedSource	E.pep-000.002	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.2.4	E.Pe.3	E.pep-000.002	Peplus		2	4	E.Pe.3.2	SeedSource	E.pep-000.002	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.2.5	E.Pe.3	E.pep-000.002	Peplus		2	5	E.Pe.3.2	SeedSource	E.pep-000.002	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.3.1	E.Pe.3	E.pep-000.004	Peplus		3	1	E.Pe.3.3	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.3.2	E.Pe.3	E.pep-000.004	Peplus		3	2	E.Pe.3.3	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.3.3	E.Pe.3	E.pep-000.004	Peplus		3	3	E.Pe.3.3	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.3.4	E.Pe.3	E.pep-000.004	Peplus		3	4	E.Pe.3.3	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.3.5	E.Pe.3	E.pep-000.004	Peplus		3	5	E.Pe.3.3	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Std.8-9M	0	0	0	0	0	0	0
Pe.3.4.1	E.Pe.3	E.pep-000.004	Peplus		4	1	E.Pe.3.4	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Bloom	0	0	0	0	0	0	0
Pe.3.4.2	E.Pe.3	E.pep-000.004	Peplus		4	2	E.Pe.3.4	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Bloom	0	0	0	0	0	0	0
Pe.3.4.3	E.Pe.3	E.pep-000.004	Peplus		4	3	E.Pe.3.4	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Bloom	0	0	0	0	0	0	0
Pe.3.4.4	E.Pe.3	E.pep-000.004	Peplus		4	4	E.Pe.3.4	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Bloom	0	0	0	0	0	0	0
Pe.3.4.5	E.Pe.3	E.pep-000.004	Peplus		4	5	E.Pe.3.4	SeedSource	E.pep-000.004	0	Fertiliser	Osmocote.Bloom	0	0	0	0	0	0	0
La.3.1.1	E.La.3	E.lat-000.002	Lathyris		1	1	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.2	E.La.3	E.lat-000.002	Lathyris		1	2	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.3	E.La.3	E.lat-000.002	Lathyris		1	3	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.4	E.La.3	E.lat-000.002	Lathyris		1	4	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.5	E.La.3	E.lat-000.002	Lathyris		1	5	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.6	E.La.3	E.lat-000.002	Lathyris		1	6	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.7	E.La.3	E.lat-000.003	Lathyris		1	7	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.8	E.La.3	E.lat-000.003	Lathyris		1	8	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.9	E.La.3	E.lat-000.003	Lathyris		1	9	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.10	E.La.3	E.lat-000.003	Lathyris		1	10	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.11	E.La.3	E.lat-000.003	Lathyris		1	11	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.12	E.La.3	E.lat-000.003	Lathyris		1	12	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.13	E.La.3	E.lat-000.004	Lathyris		1	13	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.14	E.La.3	E.lat-000.004	Lathyris		1	14	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.1.15	E.La.3	E.lat-000.004	Lathyris		1	15	E.La.3.1	VernalStart	0	days	VernalisationDuration	0	days	0	0	0	0	0	0
La.3.2.1	E.La.3	E.lat-000.002	Lathyris		2	1	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.2	E.La.3	E.lat-000.002	Lathyris		2	2	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.3	E.La.3	E.lat-000.002	Lathyris		2	3	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.4	E.La.3	E.lat-000.002	Lathyris		2	4	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.5	E.La.3	E.lat-000.002	Lathyris		2	5	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.6	E.La.3	E.lat-000.002	Lathyris		2	6	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.7	E.La.3	E.lat-000.003	Lathyris		2	7	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.8	E.La.3	E.lat-000.003	Lathyris		2	8	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.9	E.La.3	E.lat-000.003	Lathyris		2	9	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.10	E.La.3	E.lat-000.003	Lathyris		2	10	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.11	E.La.3	E.lat-000.003	Lathyris		2	11	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.12	E.La.3	E.lat-000.003	Lathyris		2	12	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.13	E.La.3	E.lat-000.004	Lathyris		2	13	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.14	E.La.3	E.lat-000.004	Lathyris		2	14	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.2.15	E.La.3	E.lat-000.004	Lathyris		2	15	E.La.3.2	VernalStart	28	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.3.1	E.La.3	E.lat-000.002	Lathyris		3	1	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.2	E.La.3	E.lat-000.002	Lathyris		3	2	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.3	E.La.3	E.lat-000.002	Lathyris		3	3	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.4	E.La.3	E.lat-000.002	Lathyris		3	4	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.5	E.La.3	E.lat-000.002	Lathyris		3	5	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.6	E.La.3	E.lat-000.002	Lathyris		3	6	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.7	E.La.3	E.lat-000.003	Lathyris		3	7	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.8	E.La.3	E.lat-000.003	Lathyris		3	8	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.9	E.La.3	E.lat-000.003	Lathyris		3	9	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.10	E.La.3	E.lat-000.003	Lathyris		3	10	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.11	E.La.3	E.lat-000.003	Lathyris		3	11	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.12	E.La.3	E.lat-000.003	Lathyris		3	12	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.13	E.La.3	E.lat-000.004	Lathyris		3	13	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.14	E.La.3	E.lat-000.004	Lathyris		3	14	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.3.15	E.La.3	E.lat-000.004	Lathyris		3	15	E.La.3.3	VernalStart	28	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.4.1	E.La.3	E.lat-000.002	Lathyris		4	1	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.2	E.La.3	E.lat-000.002	Lathyris		4	2	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.3	E.La.3	E.lat-000.002	Lathyris		4	3	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.4	E.La.3	E.lat-000.002	Lathyris		4	4	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.5	E.La.3	E.lat-000.002	Lathyris		4	5	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.6	E.La.3	E.lat-000.002	Lathyris		4	6	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.7	E.La.3	E.lat-000.003	Lathyris		4	7	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.8	E.La.3	E.lat-000.003	Lathyris		4	8	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.9	E.La.3	E.lat-000.003	Lathyris		4	9	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.10	E.La.3	E.lat-000.003	Lathyris		4	10	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.11	E.La.3	E.lat-000.003	Lathyris		4	11	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.12	E.La.3	E.lat-000.003	Lathyris		4	12	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.13	E.La.3	E.lat-000.004	Lathyris		4	13	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.14	E.La.3	E.lat-000.004	Lathyris		4	14	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.4.15	E.La.3	E.lat-000.004	Lathyris		4	15	E.La.3.4	VernalStart	56	days	VernalisationDuration	30	days	0	0	0	0	0	0
La.3.5.1	E.La.3	E.lat-000.002	Lathyris		5	1	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.2	E.La.3	E.lat-000.002	Lathyris		5	2	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.3	E.La.3	E.lat-000.002	Lathyris		5	3	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.4	E.La.3	E.lat-000.002	Lathyris		5	4	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.5	E.La.3	E.lat-000.002	Lathyris		5	5	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.6	E.La.3	E.lat-000.002	Lathyris		5	6	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.7	E.La.3	E.lat-000.003	Lathyris		5	7	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.8	E.La.3	E.lat-000.003	Lathyris		5	8	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.9	E.La.3	E.lat-000.003	Lathyris		5	9	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.10	E.La.3	E.lat-000.003	Lathyris		5	10	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.11	E.La.3	E.lat-000.003	Lathyris		5	11	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.12	E.La.3	E.lat-000.003	Lathyris		5	12	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.13	E.La.3	E.lat-000.004	Lathyris		5	13	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.14	E.La.3	E.lat-000.004	Lathyris		5	14	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
La.3.5.15	E.La.3	E.lat-000.004	Lathyris		5	15	E.La.3.5	VernalStart	56	days	VernalisationDuration	60	days	0	0	0	0	0	0
Hi.3.1.1	E.Hi.3	E.hir-000.001	Hirta		1	1	E.Hi.3.1	Location	G2	0	OsmocoteConc.	3	gr/L	0	0	0	0	0	0
Hi.3.1.2	E.Hi.3	E.hir-000.001	Hirta		1	2	E.Hi.3.1	Location	G2	0	OsmocoteConc.	3	gr/L	0	0	0	0	0	0
Hi.3.1.3	E.Hi.3	E.hir-000.001	Hirta		1	3	E.Hi.3.1	Location	G2	0	OsmocoteConc.	3	gr/L	0	0	0	0	0	0
Hi.3.1.4	E.Hi.3	E.hir-000.001	Hirta		1	4	E.Hi.3.1	Location	G2	0	OsmocoteConc.	3	gr/L	0	0	0	0	0	0
Hi.3.1.5	E.Hi.3	E.hir-000.001	Hirta		1	5	E.Hi.3.1	Location	G2	0	OsmocoteConc.	3	gr/L	0	0	0	0	0	0
Hi.3.2.1	E.Hi.3	E.hir-000.001	Hirta		2	1	E.Hi.3.2	Location	G2	0	OsmocoteConc.	6	gr/L	0	0	0	0	0	0
Hi.3.2.2	E.Hi.3	E.hir-000.001	Hirta		2	2	E.Hi.3.2	Location	G2	0	OsmocoteConc.	6	gr/L	0	0	0	0	0	0
Hi.3.2.3	E.Hi.3	E.hir-000.001	Hirta		2	3	E.Hi.3.2	Location	G2	0	OsmocoteConc.	6	gr/L	0	0	0	0	0	0
Hi.3.2.4	E.Hi.3	E.hir-000.001	Hirta		2	4	E.Hi.3.2	Location	G2	0	OsmocoteConc.	6	gr/L	0	0	0	0	0	0
Hi.3.2.5	E.Hi.3	E.hir-000.001	Hirta		2	5	E.Hi.3.2	Location	G2	0	OsmocoteConc.	6	gr/L	0	0	0	0	0	0
